@RELATION music_speech
@ATTRIBUTE RMS_MEAN_TIME NUMERIC
@ATTRIBUTE PAR_MEAN_TIME NUMERIC
@ATTRIBUTE ZCR_MEAN_TIME NUMERIC
@ATTRIBUTE MAD_MEAN_TIME NUMERIC
@ATTRIBUTE MEAN_AD_MEAN_TIME NUMERIC
@ATTRIBUTE RMS_STD_TIME NUMERIC
@ATTRIBUTE PAR_STD_TIME NUMERIC
@ATTRIBUTE ZCR_STD_TIME NUMERIC
@ATTRIBUTE MAD_STD_TIME NUMERIC
@ATTRIBUTE MEAN_AD_STD_TIME NUMERIC
@ATTRIBUTE SC_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SRO_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SFM_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SC_STD_SPECTRAL NUMERIC
@ATTRIBUTE SRO_STD_SPECTRAL NUMERIC
@ATTRIBUTE SFM_STD_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_STD_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_STD_SPECTRAL NUMERIC
@ATTRIBUTE MFCC_0 NUMERIC
@ATTRIBUTE MFCC_1 NUMERIC
@ATTRIBUTE MFCC_2 NUMERIC
@ATTRIBUTE MFCC_3 NUMERIC
@ATTRIBUTE MFCC_4 NUMERIC
@ATTRIBUTE MFCC_5 NUMERIC
@ATTRIBUTE MFCC_6 NUMERIC
@ATTRIBUTE MFCC_7 NUMERIC
@ATTRIBUTE MFCC_8 NUMERIC
@ATTRIBUTE MFCC_9 NUMERIC
@ATTRIBUTE MFCC_10 NUMERIC
@ATTRIBUTE MFCC_11 NUMERIC
@ATTRIBUTE MFCC_12 NUMERIC
@ATTRIBUTE MFCC_13 NUMERIC
@ATTRIBUTE MFCC_14 NUMERIC
@ATTRIBUTE MFCC_15 NUMERIC
@ATTRIBUTE MFCC_16 NUMERIC
@ATTRIBUTE MFCC_17 NUMERIC
@ATTRIBUTE MFCC_18 NUMERIC
@ATTRIBUTE MFCC_19 NUMERIC
@ATTRIBUTE MFCC_20 NUMERIC
@ATTRIBUTE MFCC_21 NUMERIC
@ATTRIBUTE MFCC_22 NUMERIC
@ATTRIBUTE MFCC_23 NUMERIC
@ATTRIBUTE MFCC_24 NUMERIC
@ATTRIBUTE MFCC_25 NUMERIC
@ATTRIBUTE MFCC_26 NUMERIC
@ATTRIBUTE MFCC_27 NUMERIC
@ATTRIBUTE MFCC_28 NUMERIC
@ATTRIBUTE MFCC_29 NUMERIC
@ATTRIBUTE MFCC_30 NUMERIC
@ATTRIBUTE MFCC_31 NUMERIC
@ATTRIBUTE MFCC_32 NUMERIC
@ATTRIBUTE MFCC_33 NUMERIC
@ATTRIBUTE MFCC_34 NUMERIC
@ATTRIBUTE MFCC_35 NUMERIC
@ATTRIBUTE MFCC_36 NUMERIC
@ATTRIBUTE MFCC_37 NUMERIC
@ATTRIBUTE MFCC_38 NUMERIC
@ATTRIBUTE MFCC_39 NUMERIC
@ATTRIBUTE MFCC_40 NUMERIC
@ATTRIBUTE MFCC_41 NUMERIC
@ATTRIBUTE MFCC_42 NUMERIC
@ATTRIBUTE MFCC_43 NUMERIC
@ATTRIBUTE MFCC_44 NUMERIC
@ATTRIBUTE MFCC_45 NUMERIC
@ATTRIBUTE MFCC_46 NUMERIC
@ATTRIBUTE MFCC_47 NUMERIC
@ATTRIBUTE MFCC_48 NUMERIC
@ATTRIBUTE MFCC_49 NUMERIC
@ATTRIBUTE MFCC_50 NUMERIC
@ATTRIBUTE MFCC_51 NUMERIC
@ATTRIBUTE class {music,speech}

@DATA
0.07798,3.034778,0.088017,0.051428,0.061425,0.027431,0.469387,0.036141,0.017908,0.021398,100.592338,220.290698,0.346635,11.451933,63.115917,22.412335,48.975995,0.086381,2.20396,52.283146,28.914567,-11.952424,-1.874758,2.007358,0.122648,-0.309966,0.306755,0.97789,0.144658,0.472299,1.323236,0.457928,-0.308481,-0.46637,-0.144301,-0.245728,-0.548477,-1.136833,-0.848941,-0.194076,-0.482136,0.051311,0.240714,-0.164406,-0.023265,-0.386196,9.279654,3.464997,2.71387,1.897142,1.550759,1.41585,1.299111,1.419025,1.684011,1.336536,1.22285,1.380461,1.370214,1.128015,1.433222,1.482652,1.136359,1.167533,1.210681,1.162056,1.00111,0.853838,0.86012,0.670426,0.920954,0.953663,music
0.091886,3.143278,0.095904,0.061806,0.073004,0.019694,0.492271,0.026827,0.013157,0.015454,90.694211,179.212403,0.333239,10.044542,98.346712,19.039627,53.829733,0.105279,1.860893,83.350081,38.133579,-7.927911,-5.01583,-1.531396,1.734588,-0.149078,-1.582186,0.074812,0.32008,0.527687,0.113705,0.189458,0.332479,0.012111,-0.226076,-0.08694,-0.114064,-0.656781,-0.884003,-0.532867,-0.793089,-0.388944,-0.178002,0.189456,0.020846,-0.053527,9.806415,3.714307,2.47118,1.424331,1.675633,1.233769,1.478564,1.105215,0.955401,0.938644,1.023105,0.88181,0.863411,0.830367,0.892011,0.938334,0.794676,0.644176,0.869249,0.771532,0.64461,0.598906,0.515113,0.469425,0.551436,0.549476,music
0.083275,3.068515,0.098018,0.056101,0.066041,0.035334,0.484706,0.074547,0.025726,0.029138,87.678736,183.67907,0.257789,10.455201,70.857767,44.573526,94.931232,0.125899,2.127398,75.564199,26.401445,-7.093,-2.132873,-0.692362,-4.391012,-1.286872,-3.748568,-1.295749,-1.91189,-0.424648,-1.262116,-0.196615,-0.643507,-0.129448,0.203652,-0.177113,0.277894,0.31698,-0.962876,-0.24453,-0.468267,-0.684673,-0.278095,0.277172,0.188821,0.099641,13.185687,7.043533,4.194443,2.06166,1.934233,1.284016,1.236283,1.200966,1.302781,0.940955,1.027531,1.099966,1.180284,0.971502,1.173075,1.127915,0.983928,0.845641,0.856815,0.758579,0.899525,0.758578,0.808808,0.605107,0.762255,0.795901,music
0.074757,2.854642,0.083413,0.052617,0.06027,0.028287,0.357842,0.022338,0.023167,0.024543,55.783688,99.041085,0.10185,11.344423,43.844117,10.036113,23.153295,0.027466,2.653651,21.35593,13.376008,1.927253,-9.961672,-1.96229,-2.783031,-2.871893,-0.962155,-0.851599,-0.918766,-0.821882,-1.997313,-1.340857,-0.404791,0.772995,0.177729,-0.483956,-0.812537,-0.662875,-0.235163,-0.017548,-0.198486,0.395228,0.161373,-0.02534,-0.206797,-0.284253,9.053562,3.430723,2.230098,1.888803,1.494232,1.504761,1.548007,1.274638,1.342321,1.393366,1.556529,1.861214,1.79074,1.495037,1.408361,1.27538,1.2684,1.165616,1.063902,1.042833,0.987324,1.099075,0.782435,0.781205,0.848381,0.775058,music
0.066423,2.954516,0.07257,0.044338,0.052089,0.042985,0.396218,0.028155,0.029532,0.034889,62.109331,121.106977,0.198342,10.188893,64.199695,26.304126,66.481828,0.125513,2.582793,64.636005,14.62071,-1.633206,-3.617949,-1.610454,-1.869937,-1.234524,-1.268982,-1.313367,-1.103442,0.29091,-0.086745,0.365612,0.099819,-0.266611,-0.493862,0.046046,-0.334321,0.117871,0.327596,-0.048134,-0.092026,0.249857,-0.213552,-0.025293,-0.041808,-0.277601,28.503751,6.454216,3.012234,1.393059,1.116698,1.19631,1.221995,1.342325,1.145797,1.237099,1.079358,0.993225,1.009376,1.090538,1.238632,1.005542,0.885874,0.925687,1.169956,0.692339,0.768143,0.779167,0.649841,0.532177,0.594739,0.733738,music
0.026803,2.446014,0.043242,0.012845,0.016736,0.017176,0.911063,0.081933,0.012301,0.015942,76.861616,164.187597,0.272966,16.123856,19.524341,52.009145,103.172545,0.137204,4.075475,24.849904,-16.748712,-10.085364,1.479456,0.714951,1.171969,-0.061428,-0.728359,-0.665386,-0.886965,0.384577,-0.135019,-0.042038,0.651072,0.247474,0.452752,0.595842,-0.158713,-0.166998,-0.058652,0.194509,-0.363359,0.023083,0.068369,-0.040707,-0.023488,0.070226,21.569162,7.578124,4.301078,3.204735,2.816384,2.377264,1.988296,1.696331,1.636554,1.270139,1.230765,1.199668,1.037525,0.98912,0.987724,0.96444,0.778582,0.731173,0.662361,0.639901,0.633463,0.601993,0.522187,0.499313,0.485776,0.457075,speech
0.047531,3.15924,0.07327,0.027152,0.034738,0.029838,0.839218,0.064,0.019994,0.025087,86.125272,176.282946,0.300057,12.53607,54.867531,37.674546,71.094182,0.127933,3.959335,51.630409,10.076268,-8.636965,-2.79721,-0.932518,-1.050264,-2.897306,-1.22373,-0.816073,-2.202447,-0.014366,-0.186949,-0.948954,0.391555,-0.123499,-0.262683,0.375305,-0.559963,-0.501083,-0.408179,0.032469,-0.540068,-0.261715,-0.094531,-0.065358,-0.090547,-0.015968,19.963658,6.217873,4.020566,3.72634,3.220199,2.978566,2.123537,1.911917,2.026447,1.253082,1.315056,1.385879,1.467666,1.039744,1.235536,0.916081,0.840947,0.828998,0.746909,0.732922,0.754715,0.643791,0.623803,0.590606,0.554794,0.485682,speech
0.061423,3.296083,0.095145,0.037415,0.046506,0.033804,1.069922,0.088713,0.023039,0.026696,102.295152,201.206977,0.312276,12.992857,71.278716,51.0116,89.991721,0.145563,3.482185,63.954842,11.052985,-12.958705,-4.331819,-0.811299,0.792976,-1.364736,-1.951936,-0.360668,-0.206721,2.144453,-0.143438,0.246262,1.408268,0.395014,0.727969,1.037084,0.189468,0.651139,0.132243,-0.11457,0.009591,0.252521,-0.310497,0.279249,0.029759,-0.003273,13.229289,7.272125,5.640546,3.810457,2.295986,3.330069,2.722162,1.984278,1.835809,1.64957,1.41169,1.200517,1.328494,1.234043,1.037029,0.916045,0.910235,0.83955,0.794542,0.8508,0.783966,0.783976,0.879985,0.823714,0.751624,0.581656,speech
0.025459,3.80508,0.152875,0.014657,0.019147,0.029227,1.096574,0.083192,0.017908,0.022407,126.519584,261.820155,0.466109,9.396677,33.6604,38.188862,72.145311,0.148248,3.104824,44.565651,3.95283,-14.372481,-3.126746,-2.060861,-1.899656,-1.199122,-2.902097,-2.205238,-0.583788,-0.308451,-0.997736,0.121966,-0.526262,0.16084,0.105886,0.186297,-0.111617,0.017278,-0.368592,-0.291414,-0.381043,-0.134576,-0.421746,-0.176264,-0.311481,-0.042516,11.265449,5.174727,3.538616,2.880263,2.151894,2.176868,2.220163,1.467682,1.394994,1.140547,1.007695,1.175367,1.035787,0.875184,0.856019,0.980626,0.768875,0.810857,0.728793,0.700852,0.639941,0.63706,0.65096,0.581589,0.544933,0.482212,speech
0.042081,3.558897,0.129915,0.023529,0.031254,0.047186,1.090389,0.106987,0.026067,0.035272,123.573966,257.303876,0.437022,11.608456,57.309382,50.444189,92.178588,0.166513,3.501109,96.50001,8.129169,-14.271577,-2.466719,-1.134787,0.342215,-1.450899,-2.379211,-0.640342,-1.021871,-0.120308,-0.204321,0.280229,-0.146513,0.222908,0.630059,0.958113,0.227239,0.560345,0.208062,0.141172,0.115597,0.211433,-0.138889,0.007905,-0.050228,0.017939,16.536339,7.013085,3.725232,2.573586,2.358868,3.06163,2.456752,1.561837,1.486404,1.400217,1.436327,1.106706,0.964582,1.114388,1.132031,0.877008,0.760644,0.765709,0.700259,0.631404,0.612185,0.537794,0.499284,0.480511,0.465765,0.442261,speech
0.022662,2.913379,0.081779,0.015427,0.018116,0.014031,0.815497,0.062941,0.011081,0.011936,77.988315,143.405426,0.20363,11.745339,28.854161,36.41486,65.760612,0.127936,3.032859,26.807652,-15.73295,-4.998272,-7.913242,-1.616399,2.208546,-2.22583,-2.986797,1.227407,-0.574927,-0.977405,0.246738,-0.628689,-0.669527,0.525187,-0.234832,-0.034284,0.070145,-0.202514,-0.219158,0.141583,-0.083898,-0.149334,0.172593,-0.046169,-0.170525,0.15861,22.831157,8.623489,5.291557,3.981351,3.604119,3.187173,2.853391,2.000635,2.01754,2.06412,1.522535,1.445875,1.410881,1.421742,1.148713,1.153159,1.214664,1.1471,1.104869,1.168332,1.095378,1.037144,0.936644,0.913228,0.857938,0.643567,speech
0.070566,2.970135,0.086438,0.04471,0.054078,0.050519,0.980728,0.062312,0.038656,0.043036,76.387526,140.130233,0.201351,12.990987,89.979424,27.262901,51.202381,0.102081,3.804301,94.979045,7.314181,-6.524828,-8.171553,-1.151307,2.694093,-1.095525,-2.018677,0.704865,-0.513541,-0.357756,0.50648,0.490398,0.027661,0.491028,0.198417,0.604057,0.139387,-0.45175,-0.221878,0.151435,-0.321282,-0.147374,0.116847,-0.075658,-0.071612,0.156132,26.570307,6.681224,6.317413,3.793307,3.894589,3.295929,2.969403,2.347726,1.992674,1.936705,1.888538,1.498214,1.419572,1.214945,1.264498,1.080361,1.077165,1.054853,0.979848,0.947111,0.859354,0.871878,0.871337,0.920688,0.80559,0.636322,speech
0.069571,3.338036,0.08304,0.041659,0.052851,0.054296,0.923243,0.085931,0.03277,0.041776,92.86548,193.834884,0.308915,12.639337,65.776919,45.421214,91.834279,0.155511,3.284899,69.877554,13.063404,-10.169024,-3.159723,-2.496844,0.700659,-1.68857,-1.678535,0.211483,-0.904036,0.852888,1.28962,0.913283,0.419782,0.61151,0.5493,1.195488,-0.218763,-0.102196,0.307527,0.347716,-0.09487,0.271349,0.260775,0.273212,-0.012509,0.301315,17.154268,6.956582,4.4846,2.68313,2.629239,3.600071,2.158555,1.842548,1.810329,1.662968,1.744699,1.252615,1.27291,1.215843,1.176455,0.855975,0.922171,0.937889,0.760513,0.622071,0.560615,0.507854,0.523656,0.458305,0.48311,0.496656,speech
0.084215,3.727429,0.166707,0.051641,0.065156,0.126985,1.238416,0.109276,0.083451,0.101216,131.488289,262.426357,0.451999,8.797025,110.406266,49.16111,92.511845,0.187836,3.189564,196.577489,14.741353,-14.877381,-3.997988,-2.588638,-0.817913,-2.59884,-1.815984,-0.630565,-1.432032,0.558076,-0.548079,-0.198168,-0.327605,0.159402,0.329326,0.676392,-0.262972,0.046075,0.029057,-0.214462,-0.201759,0.117899,-0.149322,-0.010339,-0.142122,0.09033,24.410246,7.11854,4.34131,3.49457,3.056875,3.571712,2.25854,2.015892,1.963024,1.575178,1.857938,1.203989,1.39766,1.174404,1.070804,0.959566,0.945445,0.95885,0.790563,0.757883,0.664106,0.698297,0.571022,0.487257,0.510758,0.460734,speech
0.080246,3.712107,0.154724,0.050922,0.06251,0.077013,1.072708,0.069157,0.051522,0.060998,116.703266,205.711628,0.359768,9.567192,105.799364,28.028187,59.21581,0.128353,3.497909,117.031713,24.120186,-14.564139,-10.499731,-2.393299,-0.894777,-4.336373,-3.83707,-2.437685,-0.673289,0.355344,-0.667137,0.930934,0.963974,0.252037,1.635588,0.196593,0.219437,-0.721679,0.177531,0.067233,0.016111,0.339676,0.255313,0.296446,0.302869,0.191272,13.89063,3.865796,3.876305,2.344391,2.461038,3.042451,2.358717,1.874159,1.823842,1.550986,1.222988,1.184987,1.276616,1.159919,1.227512,1.156087,0.956235,0.954973,1.006996,0.832313,0.788886,0.852441,0.823621,0.743296,0.767433,0.609073,speech
0.07462,3.730812,0.163601,0.04489,0.056966,0.065442,0.886286,0.061994,0.042556,0.050826,119.380186,209.3,0.37844,8.709555,106.568323,27.406228,61.48717,0.125038,3.260895,112.798956,25.906459,-15.369625,-10.685882,-2.358977,-0.196576,-4.928567,-4.366794,-2.124809,-1.205809,0.267363,-0.639827,1.163314,1.186964,0.08002,1.974935,0.293815,0.504192,-0.88774,0.262459,-0.191965,-0.16992,0.13561,0.137175,0.157914,0.392284,0.050394,10.411429,4.279944,3.053025,2.599935,2.168791,2.414231,2.324874,1.911656,1.416981,1.38445,1.208926,1.167667,1.279349,1.090977,1.019705,1.064703,0.956857,0.803199,0.868853,0.817972,0.767099,0.689889,0.681284,0.668685,0.617191,0.518967,speech
0.017024,3.454926,0.150908,0.010556,0.013203,0.021965,0.78046,0.080209,0.012537,0.01664,131.583159,282.805426,0.503971,9.147629,22.923122,34.483593,64.257743,0.122822,2.593267,31.378308,-1.17286,-14.477938,-0.950363,-1.686021,-1.745189,-1.227501,-2.186336,-1.303677,-1.485591,-0.188482,-0.704539,-0.362979,-0.184466,0.162009,0.082885,0.83818,0.009486,-0.103366,-0.283808,0.071276,-0.0854,0.064372,-0.000011,0.066565,-0.111899,0.251679,11.025149,4.324473,2.714564,2.258,2.05286,1.965468,1.663639,1.449491,1.211208,1.103443,1.07148,1.049698,0.953587,0.944344,0.889075,0.799077,0.782761,0.780788,0.647885,0.593524,0.602016,0.547826,0.470332,0.445046,0.443083,0.40989,speech
0.049224,3.63565,0.175852,0.03059,0.038259,0.046878,0.955288,0.139206,0.031538,0.037233,134.278834,252.116279,0.416082,9.869001,68.689981,59.48696,83.109037,0.154577,3.622288,85.588444,12.909915,-15.460538,-2.322722,-1.006783,-2.777683,-1.595692,-4.54871,-1.209883,-0.696067,-0.314071,-0.112266,-0.703106,-0.465684,0.139598,0.68936,0.267746,-0.40963,0.230015,0.0537,-0.28168,-0.20512,0.282058,0.077213,0.055766,0.052653,0.017002,13.667429,7.495937,4.741547,3.626224,2.82115,2.698679,2.64624,1.927852,1.526912,1.481756,1.334184,1.267557,1.281382,1.188741,0.980054,0.968587,1.083456,1.020768,1.009399,1.007351,0.985927,0.986487,0.881491,0.909266,0.877527,0.602756,speech
0.034538,3.647327,0.151875,0.021324,0.026823,0.041813,1.024924,0.102905,0.028314,0.033343,124.877171,246.479845,0.439592,9.682799,46.41834,46.179306,82.151882,0.157633,3.340045,76.67504,7.099739,-14.074151,-2.776264,-1.513023,-1.831814,-1.636493,-3.288144,-1.276338,-0.513051,-0.292521,-0.339054,-0.283402,-0.672607,-0.119022,0.789746,0.243977,-0.412825,0.585039,-0.004561,-0.235822,-0.157179,0.360329,0.089062,0.105045,0.089566,0.06526,12.774814,6.146955,3.741589,3.226139,2.269691,2.554363,2.500439,1.613526,1.483781,1.372673,1.297265,1.054794,1.152799,1.249277,0.880107,0.905449,0.876466,0.903866,0.865416,0.962604,0.967688,0.883496,0.779111,0.877218,0.829174,0.544394,speech
0.045427,2.593656,0.080565,0.030204,0.034726,0.021656,0.709375,0.079307,0.019318,0.020535,90.933872,181.25814,0.263239,13.861457,50.101442,44.509313,76.868311,0.135688,3.844206,41.141489,3.329888,-11.0855,-3.909524,3.324038,0.349953,-1.386463,-0.184898,-0.130544,0.235295,0.191783,0.068521,0.046254,-0.049119,-0.140902,-1.219734,0.31195,-0.814346,-1.231846,-0.059952,0.032707,-0.425104,-0.118017,0.066336,-0.18398,0.056953,-0.14497,23.996499,7.85678,5.301475,3.770194,3.429153,3.293054,3.068272,2.843683,2.103499,2.101337,1.899834,1.423082,1.722664,1.39375,1.397671,1.365811,1.17681,1.142101,1.033656,0.992499,1.027814,0.882377,0.873252,0.836714,0.759399,0.654426,speech
0.099355,2.906036,0.114949,0.06863,0.079909,0.061411,0.880697,0.10178,0.048688,0.053024,113.414756,220.410853,0.346756,12.700447,118.977361,49.873012,81.516195,0.161574,3.703753,100.718689,25.591817,-13.844928,-3.80999,3.231009,1.149454,-0.231687,-0.84193,-0.874289,-0.351018,0.09569,0.253764,0.037881,-0.174444,-0.01711,-1.118951,0.204444,-0.74518,-0.944228,-0.298759,-0.139076,-0.397831,-0.281177,-0.07652,-0.152315,-0.015509,-0.128752,20.866271,8.676303,4.956841,3.794842,3.781382,3.027692,2.630576,2.934483,2.276143,1.989925,1.712012,1.575158,1.558623,1.315645,1.283471,1.154162,1.124861,1.11019,1.011252,0.978365,0.934113,0.906384,0.861875,0.764496,0.741863,0.57562,speech
0.081313,2.77216,0.108582,0.054889,0.064708,0.037898,0.786768,0.097989,0.030409,0.03298,100.321392,186.934109,0.275868,12.61315,100.896639,51.461508,83.963407,0.156404,3.390523,83.280885,19.225712,-11.595005,-5.208209,2.261417,0.228231,-1.074539,-0.888385,-0.776965,-0.503239,-0.084626,-0.055508,0.191893,-0.250824,0.008776,-0.464787,0.691311,-0.463822,-0.627942,0.115551,-0.122862,-0.291474,-0.110227,0.010793,-0.095752,0.066689,-0.096314,21.048636,8.883951,5.781008,4.020073,3.529726,3.546311,2.973223,2.867123,2.315081,2.299596,1.941824,1.6872,1.956244,1.840379,1.628612,1.786476,1.612576,1.400637,1.46679,1.543632,1.352423,1.158611,0.928255,0.895484,0.923017,0.815503,speech
0.021183,2.876449,0.11434,0.014219,0.016941,0.011959,0.914371,0.133488,0.009623,0.010381,114.444259,213.810853,0.320264,12.88432,27.495919,67.329243,106.011159,0.165921,3.955706,23.933781,-15.554304,-13.810195,-0.658768,1.549234,2.421542,-0.918804,-3.490381,2.130906,-1.220664,0.008991,0.677351,0.407202,-0.664721,0.355839,-0.286768,0.046236,-0.591846,-0.539168,-0.720063,-0.167131,-0.17259,-0.38092,-0.07963,-0.010595,-0.159665,-0.007469,25.227061,10.584279,5.12547,4.062124,3.872935,3.576629,3.474409,2.430272,2.692296,2.253828,1.908515,1.60963,1.505013,1.696235,1.43443,1.206512,1.139416,0.95644,0.976983,0.898805,0.802821,0.839205,0.818867,0.818742,0.697884,0.587071,speech
0.029804,3.843714,0.167031,0.017504,0.02259,0.038004,0.93279,0.083043,0.023779,0.029474,132.323831,271.182171,0.484364,8.855977,42.776623,40.062083,87.467124,0.166288,2.514193,71.07339,5.704937,-14.613842,-3.341864,-3.357272,-1.346968,-2.12551,-2.536782,-1.297014,-1.695643,-0.007581,-0.460326,0.044723,-0.072416,0.413194,0.099295,0.735607,0.082332,0.084755,0.007979,0.186661,-0.248849,-0.026015,-0.088994,0.018707,-0.17675,0.066072,15.157983,5.266169,3.816936,2.173236,2.239257,2.649098,1.934454,1.483363,1.750251,1.353277,1.31641,1.113538,1.148331,1.117929,1.215951,0.85879,0.855558,0.917382,0.732787,0.659306,0.628775,0.550347,0.562667,0.563312,0.510994,0.422463,speech
0.012836,3.88595,0.156486,0.007314,0.009515,0.013023,1.217074,0.063798,0.00682,0.009329,133.313698,293.448837,0.526883,8.399522,18.627115,31.477277,68.01324,0.123085,2.510775,21.086576,-3.860857,-14.406183,-1.170117,-2.780329,-1.603926,-0.790687,-1.385767,-0.622657,-0.895794,-0.630381,-0.920885,0.308079,0.024873,-0.077866,0.25362,0.994187,0.062321,0.040416,-0.086229,0.205703,-0.118253,0.088562,-0.120663,0.147489,-0.135475,0.106665,9.748969,3.848406,2.403933,1.557663,1.496224,1.647542,1.567778,1.324595,1.134391,1.042672,0.930893,1.040222,0.84013,0.93878,0.822826,0.762662,0.625107,0.653202,0.542849,0.576464,0.457746,0.440007,0.42013,0.381814,0.410582,0.38267,speech
0.055782,2.895101,0.070601,0.035226,0.042618,0.033347,0.725752,0.040234,0.02635,0.028898,65.999901,123.182171,0.16351,12.948035,59.323999,17.876572,38.810613,0.073253,3.228395,58.730228,0.26683,-4.346912,-6.89317,0.141142,2.341043,-3.742195,-3.605325,1.825472,-0.256409,-0.484186,0.939688,0.352262,-0.094214,1.029311,0.061755,0.023463,0.140052,-0.297159,-0.457355,0.255875,0.004599,-0.146893,0.270415,0.173712,-0.057072,0.16595,20.268207,6.13942,5.716522,4.09752,4.030251,3.67859,3.20492,2.271099,1.976303,1.947531,1.396326,1.21489,1.145481,1.100762,0.936352,0.8947,0.883018,0.855696,0.881532,0.93532,0.877565,0.948874,1.015959,1.040186,0.99193,0.682507,speech
0.026319,3.512988,0.085235,0.013863,0.019177,0.023521,1.224173,0.105902,0.014199,0.018256,92.81097,184.355814,0.278726,12.623451,28.694936,57.017533,109.609998,0.180102,4.171238,34.053556,-18.271892,-7.869616,-2.920688,-0.144089,0.884569,-4.24804,-0.813776,-1.046489,-1.197761,-0.87361,-0.649075,-0.192866,-1.034651,-0.52206,-0.067936,0.454727,-0.614642,-0.407529,-0.302804,-0.462543,-0.301145,0.042955,-0.01316,-0.213265,-0.055037,-0.169799,25.458622,10.39441,6.02865,3.76609,3.051837,3.35822,2.373816,2.353825,2.336985,2.022549,1.484134,1.372467,1.311079,1.330597,1.33387,1.209072,1.100114,0.947911,0.915692,0.865092,0.799854,0.763107,0.677476,0.612929,0.564858,0.432841,speech
0.045466,2.738769,0.058309,0.025539,0.032633,0.03375,0.931085,0.096264,0.026065,0.029923,80.858406,153.529457,0.253683,14.438527,40.829235,62.070889,114.07552,0.17179,4.411462,46.999662,-7.375568,-8.489772,0.858923,-0.636088,0.860448,-1.261118,-1.676866,-0.096578,-2.003575,-0.331423,-0.116772,1.060615,-0.428744,0.356667,-0.191973,0.39263,-0.320646,-0.259007,-0.481884,0.124161,-0.426394,0.08224,-0.043247,0.006726,-0.065688,0.07844,23.111836,10.720041,4.020845,3.850903,3.64573,2.36578,2.711391,2.301231,1.997623,1.851694,1.586669,1.59813,1.167999,1.208938,1.369231,1.121927,1.02807,0.985966,0.84898,0.835274,0.788319,0.662518,0.68222,0.602252,0.597263,0.570476,speech
0.044443,2.807291,0.106877,0.031427,0.036161,0.025379,0.848725,0.109525,0.020643,0.0218,106.458269,203.688372,0.314208,12.224157,56.531158,55.534691,91.766534,0.163787,3.834777,46.033699,2.005503,-12.460372,-3.169942,2.724247,0.379486,-0.429554,-1.813885,-0.486901,0.221174,-0.895631,0.759622,0.169654,-1.039428,0.274564,-0.607949,-0.194368,-0.771607,-0.835789,-0.614763,-0.325718,-0.337589,-0.586363,-0.05815,-0.237917,-0.215945,0.073981,26.392697,9.759629,5.627428,5.034323,4.312464,3.083847,2.939215,2.738042,2.017937,2.190858,1.973885,1.616058,1.513476,1.50109,1.372472,1.190055,1.086945,0.903993,0.887562,0.862639,0.760156,0.858259,0.815786,0.825587,0.745465,0.587839,speech
0.011834,2.756485,0.096645,0.008002,0.009281,0.006167,0.900937,0.094893,0.005287,0.00558,106.33608,210.948837,0.324587,13.436558,15.667127,50.199429,81.825796,0.152299,4.056842,13.332418,-25.549196,-14.259174,-3.169168,3.29342,0.176945,-0.16418,-1.909836,-0.229868,0.227513,-0.63691,0.955689,-0.121549,-0.697601,0.261935,-0.676231,0.026316,-0.746201,-0.485624,-0.337953,-0.286311,-0.162375,-0.415476,0.023072,-0.203703,-0.238457,0.100508,25.77335,8.64368,5.375667,4.113129,4.256189,3.231237,3.167131,2.598377,2.111365,2.124621,1.873737,1.577115,1.492016,1.437371,1.257974,1.18892,1.235683,1.126098,1.126974,1.086744,1.037453,0.96667,0.852659,0.830773,0.760781,0.638938,speech
0.047681,3.469231,0.102159,0.027375,0.035577,0.042765,1.114346,0.086568,0.022837,0.031079,106.551218,221.534884,0.365738,12.069895,57.304396,44.199971,93.772275,0.160023,3.405496,74.732045,7.92269,-12.577229,-3.273068,-1.707015,1.213077,-0.75505,-2.209635,-0.565238,-0.158602,0.174446,0.257754,0.814082,0.230492,0.163745,0.745206,1.130357,0.02506,0.514021,0.343287,0.134565,0.283639,0.30809,-0.048735,0.145545,0.022961,-0.034638,15.840435,6.662558,4.823264,3.243797,3.008717,2.584539,3.024266,1.73283,1.597246,1.850796,1.40847,1.128192,1.129732,1.524764,1.047452,1.001539,0.876964,0.71814,0.66617,0.629112,0.58862,0.568876,0.509447,0.471455,0.452744,0.512246,speech
